timestamp_utc,exchange,pair,best_bid,best_ask,last_price
2026-03-11T11:09:44.132909+00:00,indodax,USDTIDR,16911,16914,16911
2026-03-11T11:10:46.149036+00:00,indodax,USDTIDR,16911,16914,16914
2026-03-11T11:11:48.146499+00:00,indodax,USDTIDR,16911,16914,16914
2026-03-11T11:12:50.064348+00:00,indodax,USDTIDR,16911,16914,16914
2026-03-11T11:13:52.655246+00:00,indodax,USDTIDR,16909,16914,16909
2026-03-11T11:14:54.634994+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:15:57.166844+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:16:59.220908+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:18:01.517704+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:19:03.508046+00:00,indodax,USDTIDR,16911,16914,16914
2026-03-11T11:20:06.427454+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:21:10.455281+00:00,indodax,USDTIDR,16909,16914,16909
2026-03-11T11:22:12.742242+00:00,indodax,USDTIDR,16909,16914,16914
2026-03-11T11:23:14.803894+00:00,indodax,USDTIDR,16910,16914,16914
2026-03-11T11:24:16.690959+00:00,indodax,USDTIDR,16910,16914,16910
2026-03-11T11:25:18.919044+00:00,indodax,USDTIDR,16912,16914,16914
2026-03-11T11:26:21.675511+00:00,indodax,USDTIDR,16913,16914,16913
2026-03-11T11:27:24.168394+00:00,indodax,USDTIDR,16913,16914,16914
2026-03-11T11:28:27.200125+00:00,indodax,USDTIDR,16913,16914,16914
2026-03-11T11:29:29.826002+00:00,indodax,USDTIDR,16913,16914,16913
2026-03-11T11:30:32.890135+00:00,indodax,USDTIDR,16909,16910,16909
2026-03-11T11:31:36.732782+00:00,indodax,USDTIDR,16908,16910,16908
2026-03-11T11:32:38.993365+00:00,indodax,USDTIDR,16908,16910,16908
2026-03-11T11:33:41.096764+00:00,indodax,USDTIDR,16908,16910,16910
2026-03-11T11:34:43.540414+00:00,indodax,USDTIDR,16908,16912,16912
2026-03-11T11:35:46.268531+00:00,indodax,USDTIDR,16910,16912,16910
2026-03-11T11:36:48.900900+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:37:51.827026+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:38:53.695667+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:39:56.806926+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T11:41:00.143321+00:00,indodax,USDTIDR,16910,16912,16910
2026-03-11T11:42:03.222563+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:43:06.030235+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T11:44:08.444551+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:45:12.858936+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:46:16.118634+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T11:47:18.983437+00:00,indodax,USDTIDR,16910,16912,16910
2026-03-11T11:48:22.549804+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:49:25.368623+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:50:27.803318+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T11:51:30.866677+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:52:34.573132+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:53:37.689513+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:54:40.920165+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T11:55:43.300776+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:56:45.770579+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:57:48.013122+00:00,indodax,USDTIDR,16910,16911,16911
2026-03-11T11:58:49.995085+00:00,indodax,USDTIDR,16910,16911,16910
2026-03-11T11:59:52.611470+00:00,indodax,USDTIDR,16910,16912,16910
2026-03-11T12:00:55.580731+00:00,indodax,USDTIDR,16910,16912,16912
2026-03-11T12:01:58.613584+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:03:01.762806+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:04:06.840346+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:05:09.530673+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:06:11.919562+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:07:13.695117+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:08:16.786750+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:09:19.289904+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:10:22.146988+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:11:25.638848+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:12:29.530536+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:13:32.108856+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:14:35.631263+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:15:39.824356+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:16:42.459390+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:17:45.452612+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:18:48.921600+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:19:51.016686+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:20:53.139721+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:21:56.050650+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:22:59.003421+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:24:03.218011+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:25:07.816454+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:26:10.304677+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:27:14.354773+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:28:16.229665+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:29:19.557219+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:30:22.555570+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:31:25.581601+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:32:27.915896+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:33:30.402903+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:34:35.884699+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:35:39.451731+00:00,indodax,USDTIDR,16911,16912,16911
2026-03-11T12:36:41.341078+00:00,indodax,USDTIDR,16911,16912,16912
2026-03-11T12:37:45.864803+00:00,indodax,USDTIDR,16911,16912,16912
