timestamp_utc,exchange,pair,best_bid,best_ask,mid_price,bid_1_price,bid_1_qty,ask_1_price,ask_1_qty,bid_2_price,bid_2_qty,ask_2_price,ask_2_qty,bid_3_price,bid_3_qty,ask_3_price,ask_3_qty,bid_4_price,bid_4_qty,ask_4_price,ask_4_qty,bid_5_price,bid_5_qty,ask_5_price,ask_5_qty,bid_6_price,bid_6_qty,ask_6_price,ask_6_qty,bid_7_price,bid_7_qty,ask_7_price,ask_7_qty,bid_8_price,bid_8_qty,ask_8_price,ask_8_qty,bid_9_price,bid_9_qty,ask_9_price,ask_9_qty,bid_10_price,bid_10_qty,ask_10_price,ask_10_qty,bid_11_price,bid_11_qty,ask_11_price,ask_11_qty,bid_12_price,bid_12_qty,ask_12_price,ask_12_qty,bid_13_price,bid_13_qty,ask_13_price,ask_13_qty,bid_14_price,bid_14_qty,ask_14_price,ask_14_qty,bid_15_price,bid_15_qty,ask_15_price,ask_15_qty,bid_16_price,bid_16_qty,ask_16_price,ask_16_qty,bid_17_price,bid_17_qty,ask_17_price,ask_17_qty,bid_18_price,bid_18_qty,ask_18_price,ask_18_qty,bid_19_price,bid_19_qty,ask_19_price,ask_19_qty,bid_20_price,bid_20_qty,ask_20_price,ask_20_qty
2026-03-11T05:41:20.489423+00:00,upbitid,BTCUSDT,69723.02,70097.67,69910.345,69723.02,0.0022,70097.67,0.05,69692.25,0.002,70097.68,0.20349786,69689.93,0.00374386,70097.7,0.01530749,69686.72,0.08757802,70097.71,0.01344977,69640.0,0.03481699,70097.75,0.014,69634.33,0.00266224,70097.82,0.01485149,69590.41,0.00156003,70098.99,0.01485149,69548.33,0.0026298,70119.3,0.022,69475.65,0.00198906,70192.36,0.6,69466.62,0.035,70271.8,0.00074869,69465.59,0.00288848,70389.91,0.2,69465.58,0.00213488,70389.93,0.2,69399.01,0.02075,70988.61,0.00029583,69398.01,0.32,71000.0,0.00051812,69366.9,0.0017,71258.0,0.0959687,69331.67,0.03901911,71300.0,0.0540978,69292.02,0.01435722,71500.0,0.01,69285.2,0.03432683,71609.85,0.00140496,69279.85,0.0013487,72000.0,0.02140845,69228.05,0.0024,72123.54,7.08e-06
2026-03-11T05:42:23.589065+00:00,upbitid,BTCUSDT,69723.02,70094.21,69908.615,69723.02,0.0022,70094.21,0.05,69692.25,0.002,70094.22,0.01408243,69689.93,0.00374386,70094.23,0.01571871,69686.72,0.08757802,70094.24,0.01303854,69640.0,0.03481699,70095.76,0.01485149,69634.33,0.00266224,70192.36,0.6,69590.41,0.00156003,70271.8,0.00074869,69548.33,0.0026298,70395.88,0.2,69475.65,0.00198906,70395.9,0.2,69465.59,0.00288848,70988.61,0.00029583,69465.58,0.00213488,71000.0,0.00051812,69455.71,0.035,71258.0,0.0959687,69366.9,0.0017,71300.0,0.0540978,69356.47,0.32,71500.0,0.01,69285.2,0.03432683,71609.85,0.00140496,69279.85,0.0013487,72000.0,0.02140845,69228.05,0.0024,72123.54,7.08e-06,69124.73,0.005,72395.04,0.00029008,69124.72,0.00105129,72400.0,0.01,69100.0,0.0123,72500.0,0.1
2026-03-11T05:43:04.176493+00:00,upbitid,BTCUSDT,69634.33,69891.55,69762.94,69634.33,3.039e-05,69891.55,0.20349786,69590.41,0.00156003,69891.57,0.03808681,69548.33,0.0026298,69891.58,0.01267044,69475.65,0.00198906,69891.6,0.01963575,69465.59,0.00288848,69892.92,0.01485149,69465.58,0.00213488,69927.63,0.54,69366.9,0.0017,70130.3,0.2,69279.85,0.0013487,70271.8,0.00074869,69228.05,0.0024,70988.61,0.00029583,69124.73,0.005,71000.0,0.00051812,69124.72,0.00105129,71258.0,0.0959687,69100.0,0.0123,71300.0,0.0540978,69094.29,0.020841,71500.0,0.01,69087.44,0.002,71609.85,0.00140496,69079.99,0.020845,72000.0,0.02140845,69078.99,0.36,72123.54,7.08e-06,69024.53,0.03432683,72395.04,0.00029008,68857.02,0.00201754,72400.0,0.01,68854.86,0.00229041,72499.88,0.25,68767.77,0.004,72500.0,0.1
2026-03-11T05:44:07.245933+00:00,upbitid,BTCUSDT,69634.33,69885.4,69759.86499999999,69634.33,3.039e-05,69885.4,0.20349786,69590.41,0.00156003,69885.42,0.01506305,69548.33,0.0026298,69885.43,0.0136942,69475.65,0.00198906,69885.54,0.01485149,69465.59,0.00288848,69906.35,0.022,69465.58,0.00213488,69947.52,0.014,69366.9,0.0017,69955.48,0.00563575,69279.85,0.0013487,70019.12,0.54,69228.05,0.0024,70213.75,0.2,69226.67,0.035,70233.08,0.2,69214.75,0.04161,70271.8,0.00074869,69166.44,0.4,70988.61,0.00029583,69144.87,0.03912452,71000.0,0.00051812,69124.73,0.005,71258.0,0.005,69124.72,0.00105129,71300.0,0.0540978,69101.05,0.03432683,71500.0,0.01,69100.0,0.0123,71609.85,0.00140496,69087.44,0.002,72000.0,0.02140845,68857.02,0.00201754,72123.54,7.08e-06,68854.86,0.00229041,72395.04,0.00029008
2026-03-11T05:45:10.404191+00:00,upbitid,BTCUSDT,69634.33,69879.02,69756.675,69634.33,3.039e-05,69879.02,0.20349786,69590.41,0.00156003,69879.04,0.01667921,69548.33,0.0026298,69879.05,0.01207805,69475.65,0.00198906,69946.12,0.014,69465.59,0.00288848,69955.48,0.00563575,69465.58,0.00213488,69963.4,0.022,69366.9,0.0017,70034.26,0.6,69279.85,0.0013487,70230.09,0.2,69274.7,0.035,70271.8,0.00074869,69228.05,0.0024,70988.61,0.00029583,69214.75,0.062415,71000.0,0.00051812,69213.75,0.4,71258.0,0.005,69143.79,0.014388,71300.0,0.0540978,69124.73,0.005,71500.0,0.01,69124.72,0.00105129,71609.85,0.00140496,69101.05,0.03432683,72000.0,0.02140845,69100.0,0.0123,72123.54,7.08e-06,69087.44,0.002,72395.04,0.00029008,68857.02,0.00201754,72400.0,0.01,68854.86,0.00229041,72500.0,0.1
2026-03-11T05:46:13.526556+00:00,upbitid,BTCUSDT,69634.33,69873.85,69754.09,69634.33,3.039e-05,69873.85,0.20349786,69590.41,0.00156003,69873.87,0.01550879,69548.33,0.0026298,69873.88,0.01324847,69475.65,0.00198906,69874.02,0.01485149,69465.59,0.00288848,69930.4,0.022,69465.58,0.00213488,69934.12,0.014,69366.9,0.0017,69955.48,0.00563575,69279.85,0.0013487,70030.13,0.54,69277.43,0.035,70229.02,0.2,69228.05,0.0024,70229.04,0.2,69214.75,0.04161,70271.8,0.00074869,69213.75,0.4,70988.61,0.00029583,69196.96,0.03909507,71000.0,0.00051812,69124.73,0.005,71258.0,0.005,69124.72,0.00105129,71300.0,0.0540978,69101.05,0.03432683,71500.0,0.01,69100.0,0.0123,71609.85,0.00140496,69087.44,0.002,72000.0,0.02140845,68857.02,0.00201754,72123.54,7.08e-06,68854.86,0.00229041,72395.04,0.00029008
2026-03-11T05:47:16.284119+00:00,upbitid,BTCUSDT,69634.33,69870.69,69752.51000000001,69634.33,3.039e-05,69870.69,0.01597178,69590.41,0.00156003,69870.7,0.21628333,69548.33,0.0026298,69871.22,0.01485149,69475.65,0.00198906,69906.35,0.022,69465.59,0.00288848,69926.98,0.00563575,69465.58,0.00213488,69936.22,0.014,69366.9,0.0017,70010.18,0.6,69279.85,0.0013487,70225.2,0.2,69274.7,0.035,70225.22,0.2,69228.05,0.0024,70271.8,0.00074869,69214.75,0.04161,70988.61,0.00029583,69159.3,0.32,71000.0,0.00051812,69124.73,0.005,71258.0,0.005,69124.72,0.00105129,71300.0,0.0540978,69101.05,0.03432683,71500.0,0.01,69100.0,0.0123,71609.85,0.00140496,69087.44,0.002,72000.0,0.02140845,68857.02,0.00201754,72123.54,7.08e-06,68854.86,0.00229041,72395.04,0.00029008,68834.63,0.21,72400.0,0.01
2026-03-11T05:48:18.717336+00:00,upbitid,BTCUSDT,69634.33,69864.26,69749.295,69634.33,3.039e-05,69864.26,0.20349786,69590.41,0.00156003,69864.27,0.0166332,69548.33,0.0026298,69864.28,0.01212406,69475.65,0.00198906,69864.4,0.01485149,69465.59,0.00288848,69865.59,0.01485149,69465.58,0.00213488,69952.16,0.022,69366.9,0.0017,69964.48,0.00563575,69279.85,0.0013487,69966.52,0.014,69272.66,0.035,70034.04,0.6,69228.05,0.0024,70239.36,0.2,69170.51,0.020818,70247.17,0.2,69164.08,0.01438378,70253.56,0.2,69164.06,0.32,70271.8,0.00074869,69124.73,0.005,70500.0,0.01,69124.72,0.00105129,70988.61,0.00029583,69101.05,0.03432683,71000.0,0.00051812,69100.0,0.0123,71258.0,0.005,69087.44,0.002,71299.99,0.19,68862.39,0.2,71300.0,0.0540978,68857.02,0.00201754,71500.0,0.01
2026-03-11T05:49:21.969905+00:00,upbitid,BTCUSDT,69634.33,69857.82,69746.07500000001,69634.33,3.039e-05,69857.82,0.20349786,69590.41,0.00156003,69857.84,0.01618171,69548.33,0.0026298,69857.85,0.01257555,69475.65,0.00198906,69858.14,0.01485149,69465.59,0.00288848,69859.29,0.01485149,69465.58,0.00213488,69929.72,0.022,69366.9,0.0017,69943.72,0.014,69279.85,0.0013487,69964.48,0.00563575,69272.66,0.035,69986.1,0.6,69228.05,0.0024,70226.71,0.2,69215.43,0.04161,70226.73,0.2,69214.43,0.4,70271.8,0.00074869,69145.55,0.03912413,70500.0,0.01,69137.32,0.01438935,70988.61,0.00029583,69124.73,0.005,71000.0,0.00051812,69124.72,0.00105129,71258.0,0.005,69101.05,0.03432683,71300.0,0.0540978,69100.0,0.0123,71499.94,0.25,69087.44,0.002,71500.0,0.01,68857.02,0.00201754,71609.85,0.00140496
2026-03-11T05:50:24.510498+00:00,upbitid,BTCUSDT,69634.33,69852.42,69743.375,69634.33,3.039e-05,69852.42,0.01535637,69590.41,0.00156003,69852.43,0.01340088,69548.33,0.0026298,69854.77,0.01438469,69475.65,0.00198906,69964.48,0.00563575,69465.59,0.00288848,69983.52,0.014,69465.58,0.00213488,69986.1,0.6,69366.9,0.0017,70253.23,0.2,69286.28,0.035,70269.32,0.2,69279.85,0.0013487,70271.8,0.00074869,69228.05,0.0024,70278.97,0.2,69215.43,0.020805,70500.0,0.01,69214.43,0.4,70988.61,0.00029583,69159.83,0.03911606,71000.0,0.00051812,69159.71,0.01438469,71258.0,0.005,69124.73,0.005,71300.0,0.0540978,69124.72,0.00105129,71500.0,0.01,69101.05,0.03432683,71609.85,0.00140496,69100.0,0.0123,72000.0,0.02140845,69087.44,0.002,72123.54,7.08e-06,68887.29,0.2,72395.04,0.00029008
2026-03-11T05:51:26.477769+00:00,upbitid,BTCUSDT,69634.33,69851.73,69743.03,69634.33,3.039e-05,69851.73,0.01596315,69590.41,0.00156003,69851.74,0.0127941,69548.33,0.0026298,69881.29,0.05,69475.65,0.00198906,69881.3,0.01485149,69465.59,0.00288848,69882.3,0.01437902,69465.58,0.00213488,69939.71,0.01485149,69366.9,0.0017,69940.71,0.022,69279.85,0.0013487,69997.92,0.00563575,69278.79,0.035,70014.02,0.014,69228.05,0.0024,70073.47,0.54,69215.43,0.020805,70271.8,0.00074869,69214.43,0.4,70500.0,0.01,69186.96,0.01437902,70988.61,0.00029583,69179.86,0.03432683,71000.0,0.00051812,69124.73,0.005,71258.0,0.005,69124.72,0.00105129,71300.0,0.0540978,69100.0,0.0123,71500.0,0.01,69087.44,0.002,71609.85,0.00140496,68857.02,0.00201754,72000.0,0.02140845,68854.86,0.00229041,72123.54,7.08e-06
2026-03-11T05:52:29.290524+00:00,upbitid,BTCUSDT,69634.33,69879.7,69757.015,69634.33,3.039e-05,69879.7,0.20349786,69590.41,0.00156003,69879.72,0.01570146,69548.33,0.0026298,69879.73,0.01305579,69475.65,0.00198906,69882.3,0.01437902,69465.59,0.00288848,69920.09,0.022,69465.58,0.00213488,69993.02,0.014,69366.9,0.0017,69997.92,0.00563575,69290.01,0.017319,70037.7,0.6,69279.85,0.0013487,70271.8,0.00074869,69272.66,0.035,70285.85,0.2,69228.05,0.0024,70285.87,0.2,69214.43,0.4,70500.0,0.01,69192.2,0.03909776,70988.61,0.00029583,69186.96,0.01437902,71000.0,0.00051812,69179.86,0.03432683,71258.0,0.005,69124.73,0.005,71300.0,0.0540978,69124.72,0.00105129,71500.0,0.01,69100.0,0.0123,71609.85,0.00140496,69087.44,0.002,72000.0,0.02140845,68894.08,0.21,72123.54,7.08e-06
2026-03-11T05:53:31.874752+00:00,upbitid,BTCUSDT,69634.33,69874.71,69754.52,69634.33,3.039e-05,69874.71,0.20349786,69590.41,0.00156003,69874.73,0.01615582,69548.33,0.0026298,69874.74,0.01260143,69475.65,0.00198906,69874.77,0.01485149,69465.59,0.00288848,69914.25,0.01437245,69465.58,0.00213488,69990.92,0.014,69366.9,0.0017,69994.33,0.022,69309.44,0.035,70043.37,0.00563575,69290.01,0.017319,70085.16,0.54,69279.85,0.0013487,70271.8,0.00074869,69228.05,0.0024,70289.87,0.2,69218.6,0.01437245,70500.0,0.01,69215.43,0.020805,70988.61,0.00029583,69214.43,0.4,71000.0,0.00051812,69179.86,0.03432683,71258.0,0.005,69168.67,0.03911106,71300.0,0.0540978,69124.73,0.005,71500.0,0.01,69124.72,0.00105129,71609.85,0.00140496,69100.0,0.0123,72000.0,0.02140845,69087.44,0.002,72123.54,7.08e-06
2026-03-11T05:54:34.235447+00:00,upbitid,BTCUSDT,69634.33,69873.61,69753.97,69634.33,3.039e-05,69873.61,0.20349786,69590.41,0.00156003,69873.62,0.01589413,69548.33,0.0026298,69873.63,0.01286312,69475.65,0.00198906,69913.25,0.01485149,69465.59,0.00288848,69914.25,0.01437245,69465.58,0.00213488,69990.2,0.022,69366.9,0.0017,69999.82,0.014,69318.3,0.035,70043.37,0.00563575,69290.01,0.017319,70090.66,0.6,69279.85,0.0013487,70271.8,0.00074869,69253.54,0.020793,70288.69,0.2,69252.54,0.4,70304.76,0.2,69230.98,0.03907586,70500.0,0.01,69228.05,0.0024,70988.61,0.00029583,69218.6,0.01437245,71000.0,0.00051812,69179.86,0.03432683,71258.0,0.005,69124.73,0.005,71300.0,0.0540978,69124.72,0.00105129,71500.0,0.01,69100.0,0.0123,71609.85,0.00140496,69087.44,0.002,72000.0,0.02140845
2026-03-11T05:55:36.105681+00:00,upbitid,BTCUSDT,69634.33,69872.13,69753.23000000001,69634.33,3.039e-05,69872.13,0.01687763,69590.41,0.00156003,69872.14,0.01187962,69548.33,0.0026298,69874.66,0.0143806,69475.65,0.00198906,69971.64,0.022,69465.59,0.00288848,69999.92,0.014,69465.58,0.00213488,70043.37,0.00563575,69366.9,0.0017,70075.53,0.54,69341.09,0.017306,70271.8,0.00074869,69279.85,0.0013487,70283.04,0.2,69253.54,0.020793,70500.0,0.01,69252.54,0.4,70988.61,0.00029583,69228.05,0.0024,71000.0,0.00051812,69193.14,0.03909723,71258.0,0.005,69179.86,0.03432683,71300.0,0.0540978,69179.4,0.0143806,71500.0,0.01,69124.73,0.005,71609.85,0.00140496,69124.72,0.00105129,72000.0,0.02140845,69100.0,0.0123,72123.54,7.08e-06,69087.44,0.002,72395.04,0.00029008,68891.28,0.2,72400.0,0.01
2026-03-11T05:56:39.011872+00:00,upbitid,BTCUSDT,69634.33,69869.5,69751.91500000001,69634.33,3.039e-05,69869.5,0.06530461,69590.41,0.00156003,69869.51,0.01345264,69548.33,0.0026298,69874.66,0.0143806,69475.65,0.00198906,69977.02,0.014,69465.59,0.00288848,69999.62,0.022,69465.58,0.00213488,70043.37,0.00563575,69366.9,0.0017,70095.99,0.6,69366.42,0.035,70267.21,0.2,69300.94,0.041558,70267.23,0.2,69299.94,0.4,70271.8,0.00074869,69279.85,0.0013487,70500.0,0.01,69231.66,0.03907547,70988.61,0.00029583,69228.05,0.0024,71000.0,0.00051812,69179.86,0.03432683,71258.0,0.005,69179.4,0.0143806,71300.0,0.0540978,69124.73,0.005,71500.0,0.01,69124.72,0.00105129,71609.85,0.00140496,69100.0,0.0123,72000.0,0.02140845,69087.44,0.002,72123.54,7.08e-06,68875.81,0.21,72395.04,0.00029008
2026-03-11T05:57:41.958864+00:00,upbitid,BTCUSDT,69634.33,69868.14,69751.235,69634.33,3.039e-05,69868.14,0.20349786,69590.41,0.00156003,69868.15,0.01678848,69548.33,0.0026298,69868.16,0.01196877,69475.65,0.00198906,69874.66,0.0143806,69465.59,0.00288848,69972.82,0.014,69465.58,0.00213488,70043.37,0.00563575,69366.9,0.0017,70103.56,0.6,69300.94,0.041558,70265.74,0.2,69299.94,0.4,70267.2,0.2,69279.85,0.0013487,70271.8,0.00074869,69228.05,0.0024,70277.27,0.2,69179.86,0.03432683,70500.0,0.01,69179.4,0.0143806,70988.61,0.00029583,69124.73,0.005,71000.0,0.00051812,69124.72,0.00105129,71258.0,0.005,69100.0,0.0123,71300.0,0.0540978,69087.44,0.002,71500.0,0.01,68875.76,0.2,71609.85,0.00140496,68874.33,0.2,72000.0,0.02140845,68857.02,0.00201754,72123.54,7.08e-06
