open_time_utc,close_time_utc,exchange,pair,interval,open,high,low,close,volume,quote_volume,trade_count
2026-03-02T20:30:00+00:00,2026-03-02T20:30:59.999000+00:00,binance,BTCUSDT,1m,68951.74000000,69027.63000000,68948.19000000,68976.33000000,4.65593000,321192.67600800,5637
2026-03-02T20:31:00+00:00,2026-03-02T20:31:59.999000+00:00,binance,BTCUSDT,1m,68976.33000000,69032.93000000,68912.00000000,68995.93000000,5.44219000,375309.04320780,4915
2026-03-02T20:32:00+00:00,2026-03-02T20:32:59.999000+00:00,binance,BTCUSDT,1m,68995.94000000,69064.58000000,68965.91000000,69064.58000000,4.28005000,295352.02749530,3873
2026-03-02T20:33:00+00:00,2026-03-02T20:33:59.999000+00:00,binance,BTCUSDT,1m,69064.58000000,69083.33000000,69051.16000000,69068.95000000,7.89401000,545237.53070700,2981
2026-03-02T20:34:00+00:00,2026-03-02T20:34:59.999000+00:00,binance,BTCUSDT,1m,69068.95000000,69147.06000000,69068.95000000,69106.12000000,10.04706000,694361.47420500,4733
2026-03-02T20:35:00+00:00,2026-03-02T20:35:59.999000+00:00,binance,BTCUSDT,1m,69106.12000000,69106.12000000,69032.45000000,69092.93000000,11.19957000,773466.41971870,4601
2026-03-02T20:36:00+00:00,2026-03-02T20:36:59.999000+00:00,binance,BTCUSDT,1m,69092.93000000,69124.00000000,69073.21000000,69073.22000000,11.19076000,773272.90957150,3737
2026-03-02T20:37:00+00:00,2026-03-02T20:37:59.999000+00:00,binance,BTCUSDT,1m,69073.23000000,69145.23000000,69073.23000000,69104.88000000,13.38309000,925103.92926580,4128
2026-03-02T20:38:00+00:00,2026-03-02T20:38:59.999000+00:00,binance,BTCUSDT,1m,69104.88000000,69148.33000000,69093.51000000,69147.99000000,6.95814000,480907.14345500,3275
2026-03-02T20:39:00+00:00,2026-03-02T20:39:59.999000+00:00,binance,BTCUSDT,1m,69147.99000000,69160.91000000,69041.60000000,69050.38000000,26.41788000,1825849.87208150,5004
2026-03-02T20:40:00+00:00,2026-03-02T20:40:59.999000+00:00,binance,BTCUSDT,1m,69050.39000000,69107.24000000,69045.87000000,69067.69000000,9.66237000,667462.00047480,3367
2026-03-02T20:41:00+00:00,2026-03-02T20:41:59.999000+00:00,binance,BTCUSDT,1m,69067.69000000,69136.00000000,69067.68000000,69098.41000000,10.41003000,719391.22247110,3080
2026-03-02T20:42:00+00:00,2026-03-02T20:42:59.999000+00:00,binance,BTCUSDT,1m,69098.41000000,69178.90000000,69090.86000000,69178.90000000,18.66659000,1290328.96857610,3157
2026-03-02T20:43:00+00:00,2026-03-02T20:43:59.999000+00:00,binance,BTCUSDT,1m,69178.89000000,69215.16000000,69167.83000000,69215.16000000,6.45961000,446876.86554060,2104
2026-03-02T20:44:00+00:00,2026-03-02T20:44:59.999000+00:00,binance,BTCUSDT,1m,69215.17000000,69229.75000000,69199.41000000,69229.75000000,9.74782000,674652.17498700,2615
2026-03-02T20:45:00+00:00,2026-03-02T20:45:59.999000+00:00,binance,BTCUSDT,1m,69229.74000000,69366.06000000,69192.49000000,69274.50000000,56.11544000,3888086.11824620,9536
2026-03-02T20:46:00+00:00,2026-03-02T20:46:59.999000+00:00,binance,BTCUSDT,1m,69274.51000000,69428.24000000,69250.89000000,69375.76000000,66.11260000,4585396.31711620,8917
2026-03-02T20:47:00+00:00,2026-03-02T20:47:59.999000+00:00,binance,BTCUSDT,1m,69375.76000000,69375.76000000,69285.35000000,69319.17000000,13.88429000,962359.56524050,5341
2026-03-02T20:48:00+00:00,2026-03-02T20:48:59.999000+00:00,binance,BTCUSDT,1m,69319.18000000,69375.60000000,69305.29000000,69361.08000000,18.34473000,1272090.95173600,4901
2026-03-02T20:49:00+00:00,2026-03-02T20:49:59.999000+00:00,binance,BTCUSDT,1m,69361.07000000,69397.99000000,69350.35000000,69397.72000000,12.70423000,881391.11557040,2758
2026-03-02T20:50:00+00:00,2026-03-02T20:50:59.999000+00:00,binance,BTCUSDT,1m,69397.72000000,69415.21000000,69341.85000000,69367.47000000,17.89466000,1241740.95466080,6748
2026-03-02T20:51:00+00:00,2026-03-02T20:51:59.999000+00:00,binance,BTCUSDT,1m,69367.47000000,69409.48000000,69291.88000000,69409.48000000,15.54081000,1077514.04679430,6580
2026-03-02T20:52:00+00:00,2026-03-02T20:52:59.999000+00:00,binance,BTCUSDT,1m,69409.48000000,69505.00000000,69376.25000000,69384.85000000,39.12333000,2717310.78359120,7836
2026-03-02T20:53:00+00:00,2026-03-02T20:53:59.999000+00:00,binance,BTCUSDT,1m,69384.85000000,69397.02000000,69336.50000000,69360.67000000,23.40847000,1623771.45063400,4608
2026-03-02T20:54:00+00:00,2026-03-02T20:54:59.999000+00:00,binance,BTCUSDT,1m,69360.67000000,69413.82000000,69337.53000000,69339.62000000,17.16554000,1190972.05714330,5128
2026-03-02T20:55:00+00:00,2026-03-02T20:55:59.999000+00:00,binance,BTCUSDT,1m,69339.61000000,69379.31000000,69278.70000000,69303.40000000,21.04092000,1458410.51734690,6047
2026-03-02T20:56:00+00:00,2026-03-02T20:56:59.999000+00:00,binance,BTCUSDT,1m,69303.40000000,69339.47000000,69298.00000000,69339.47000000,8.82645000,611771.36770710,3701
2026-03-02T20:57:00+00:00,2026-03-02T20:57:59.999000+00:00,binance,BTCUSDT,1m,69339.47000000,69346.40000000,69326.71000000,69336.95000000,5.49734000,381177.26723090,1983
2026-03-02T20:58:00+00:00,2026-03-02T20:58:59.999000+00:00,binance,BTCUSDT,1m,69336.95000000,69348.00000000,69233.24000000,69268.60000000,19.20763000,1331095.23007490,6210
2026-03-02T20:59:00+00:00,2026-03-02T20:59:59.999000+00:00,binance,BTCUSDT,1m,69268.59000000,69268.60000000,69077.57000000,69106.58000000,48.76998000,3372666.82087310,9430
2026-03-02T21:00:00+00:00,2026-03-02T21:00:59.999000+00:00,binance,BTCUSDT,1m,69106.58000000,69151.37000000,69021.00000000,69038.48000000,44.78127000,3093121.33557510,10083
2026-03-02T21:01:00+00:00,2026-03-02T21:01:59.999000+00:00,binance,BTCUSDT,1m,69038.48000000,69069.35000000,69000.71000000,69062.00000000,10.69306000,738187.84332140,5838
2026-03-02T21:02:00+00:00,2026-03-02T21:02:59.999000+00:00,binance,BTCUSDT,1m,69061.99000000,69160.72000000,69054.00000000,69144.50000000,11.95067000,826144.42208370,4612
2026-03-02T21:03:00+00:00,2026-03-02T21:03:59.999000+00:00,binance,BTCUSDT,1m,69144.49000000,69144.50000000,69052.00000000,69063.04000000,6.32445000,436968.29831450,5011
2026-03-02T21:04:00+00:00,2026-03-02T21:04:59.999000+00:00,binance,BTCUSDT,1m,69063.05000000,69089.34000000,69049.90000000,69089.33000000,6.05143000,417956.98705870,3710
2026-03-02T21:05:00+00:00,2026-03-02T21:05:59.999000+00:00,binance,BTCUSDT,1m,69089.34000000,69168.94000000,69074.81000000,69168.94000000,5.48759000,379407.76346960,3139
2026-03-02T21:06:00+00:00,2026-03-02T21:06:59.999000+00:00,binance,BTCUSDT,1m,69168.95000000,69200.87000000,69148.42000000,69148.43000000,7.38026000,510549.32478540,3707
2026-03-02T21:07:00+00:00,2026-03-02T21:07:59.999000+00:00,binance,BTCUSDT,1m,69148.43000000,69261.70000000,69148.43000000,69260.13000000,5.94445000,411528.49557720,3640
2026-03-02T21:08:00+00:00,2026-03-02T21:08:59.999000+00:00,binance,BTCUSDT,1m,69260.14000000,69261.69000000,69201.22000000,69210.92000000,4.61286000,319336.55650030,3031
2026-03-02T21:09:00+00:00,2026-03-02T21:09:59.999000+00:00,binance,BTCUSDT,1m,69210.93000000,69221.83000000,69182.22000000,69182.23000000,4.76095000,329476.16029080,2850
2026-03-02T21:10:00+00:00,2026-03-02T21:10:59.999000+00:00,binance,BTCUSDT,1m,69182.23000000,69196.14000000,69141.52000000,69161.48000000,3.42614000,236995.59060480,2818
2026-03-02T21:11:00+00:00,2026-03-02T21:11:59.999000+00:00,binance,BTCUSDT,1m,69161.48000000,69196.19000000,69161.48000000,69171.91000000,3.93464000,272187.60285100,2074
2026-03-02T21:12:00+00:00,2026-03-02T21:12:59.999000+00:00,binance,BTCUSDT,1m,69171.91000000,69185.45000000,69086.83000000,69141.57000000,6.00436000,415118.34994100,4603
2026-03-02T21:13:00+00:00,2026-03-02T21:13:59.999000+00:00,binance,BTCUSDT,1m,69141.58000000,69180.91000000,69132.62000000,69180.91000000,4.06284000,280976.56466910,2523
2026-03-02T21:14:00+00:00,2026-03-02T21:14:59.999000+00:00,binance,BTCUSDT,1m,69180.91000000,69297.60000000,69180.90000000,69281.63000000,17.59861000,1218967.85949810,3410
2026-03-02T21:15:00+00:00,2026-03-02T21:15:59.999000+00:00,binance,BTCUSDT,1m,69281.63000000,69288.86000000,69231.12000000,69250.03000000,5.90613000,409078.92920460,2906
2026-03-02T21:16:00+00:00,2026-03-02T21:16:59.999000+00:00,binance,BTCUSDT,1m,69250.02000000,69286.97000000,69250.02000000,69271.88000000,5.91622000,409841.01928480,2222
2026-03-02T21:17:00+00:00,2026-03-02T21:17:59.999000+00:00,binance,BTCUSDT,1m,69271.88000000,69271.88000000,69244.12000000,69244.13000000,1.67553000,116047.04609920,1663
2026-03-02T21:18:00+00:00,2026-03-02T21:18:59.999000+00:00,binance,BTCUSDT,1m,69244.13000000,69276.87000000,69244.13000000,69267.02000000,3.49896000,242357.71401370,1195
2026-03-02T21:19:00+00:00,2026-03-02T21:19:59.999000+00:00,binance,BTCUSDT,1m,69267.02000000,69267.02000000,69199.08000000,69199.62000000,3.14061000,217425.85980290,2836
2026-03-02T21:20:00+00:00,2026-03-02T21:20:59.999000+00:00,binance,BTCUSDT,1m,69199.62000000,69204.00000000,69174.70000000,69197.32000000,5.60672000,387965.65501060,2528
2026-03-02T21:21:00+00:00,2026-03-02T21:21:59.999000+00:00,binance,BTCUSDT,1m,69197.32000000,69203.55000000,69174.71000000,69203.54000000,3.39707000,235049.19769340,1935
2026-03-02T21:22:00+00:00,2026-03-02T21:22:59.999000+00:00,binance,BTCUSDT,1m,69203.55000000,69300.00000000,69203.55000000,69299.99000000,4.93831000,342006.67158300,2746
2026-03-02T21:23:00+00:00,2026-03-02T21:23:59.999000+00:00,binance,BTCUSDT,1m,69300.00000000,69348.00000000,69294.00000000,69338.90000000,4.79678000,332467.37199900,2482
2026-03-02T21:24:00+00:00,2026-03-02T21:24:59.999000+00:00,binance,BTCUSDT,1m,69338.91000000,69407.86000000,69338.91000000,69402.86000000,6.68649000,463862.92734430,3073
2026-03-02T21:25:00+00:00,2026-03-02T21:25:59.999000+00:00,binance,BTCUSDT,1m,69403.73000000,69407.61000000,69299.99000000,69323.60000000,5.79404000,401801.49150570,4997
2026-03-02T21:26:00+00:00,2026-03-02T21:26:59.999000+00:00,binance,BTCUSDT,1m,69323.63000000,69341.51000000,69323.63000000,69331.70000000,2.32763000,161378.65929350,1836
2026-03-02T21:27:00+00:00,2026-03-02T21:27:59.999000+00:00,binance,BTCUSDT,1m,69331.70000000,69338.83000000,69324.25000000,69324.25000000,3.00659000,208460.15555770,1711
2026-03-02T21:28:00+00:00,2026-03-02T21:28:59.999000+00:00,binance,BTCUSDT,1m,69324.00000000,69354.39000000,69324.00000000,69354.38000000,4.67011000,323843.52027680,931
2026-03-02T21:29:00+00:00,2026-03-02T21:29:59.999000+00:00,binance,BTCUSDT,1m,69354.39000000,69432.15000000,69354.39000000,69414.60000000,7.54966000,524003.85769300,2030
2026-03-02T21:30:00+00:00,2026-03-02T21:30:59.999000+00:00,binance,BTCUSDT,1m,69414.60000000,69431.12000000,69375.70000000,69375.70000000,6.52926000,453188.48442490,2500
2026-03-02T21:31:00+00:00,2026-03-02T21:31:59.999000+00:00,binance,BTCUSDT,1m,69375.71000000,69393.18000000,69337.99000000,69374.16000000,10.81604000,750312.89733020,3125
2026-03-02T21:32:00+00:00,2026-03-02T21:32:59.999000+00:00,binance,BTCUSDT,1m,69374.17000000,69419.94000000,69374.17000000,69377.58000000,7.15121000,496291.25659690,2566
2026-03-02T21:33:00+00:00,2026-03-02T21:33:59.999000+00:00,binance,BTCUSDT,1m,69377.59000000,69437.34000000,69377.59000000,69397.13000000,8.81981000,612244.82903660,1997
2026-03-02T21:34:00+00:00,2026-03-02T21:34:59.999000+00:00,binance,BTCUSDT,1m,69397.13000000,69433.03000000,69394.03000000,69422.30000000,6.58464000,457092.07659480,1612
2026-03-02T21:35:00+00:00,2026-03-02T21:35:59.999000+00:00,binance,BTCUSDT,1m,69422.29000000,69422.29000000,69367.02000000,69400.28000000,6.30179000,437342.02824020,2902
2026-03-02T21:36:00+00:00,2026-03-02T21:36:59.999000+00:00,binance,BTCUSDT,1m,69400.29000000,69424.35000000,69384.86000000,69413.33000000,5.94116000,412379.47268210,2204
2026-03-02T21:37:00+00:00,2026-03-02T21:37:59.999000+00:00,binance,BTCUSDT,1m,69413.33000000,69416.00000000,69377.60000000,69381.26000000,5.37240000,372841.26166480,1893
2026-03-02T21:38:00+00:00,2026-03-02T21:38:59.999000+00:00,binance,BTCUSDT,1m,69381.26000000,69405.68000000,69381.25000000,69394.56000000,4.12570000,286304.62522500,1207
2026-03-02T21:39:00+00:00,2026-03-02T21:39:59.999000+00:00,binance,BTCUSDT,1m,69394.57000000,69481.46000000,69385.81000000,69451.08000000,21.85911000,1517740.93972110,3261
2026-03-02T21:40:00+00:00,2026-03-02T21:40:59.999000+00:00,binance,BTCUSDT,1m,69451.07000000,69451.08000000,69422.90000000,69435.86000000,6.65233000,461932.51632840,1715
2026-03-02T21:41:00+00:00,2026-03-02T21:41:59.999000+00:00,binance,BTCUSDT,1m,69435.86000000,69442.00000000,69414.59000000,69414.59000000,3.48346000,241861.07951000,1471
2026-03-02T21:42:00+00:00,2026-03-02T21:42:59.999000+00:00,binance,BTCUSDT,1m,69414.56000000,69436.50000000,69414.55000000,69433.65000000,3.51813000,244262.59546880,1028
2026-03-02T21:43:00+00:00,2026-03-02T21:43:59.999000+00:00,binance,BTCUSDT,1m,69433.66000000,69440.44000000,69418.52000000,69427.39000000,3.05052000,211810.03162290,1653
2026-03-02T21:44:00+00:00,2026-03-02T21:44:59.999000+00:00,binance,BTCUSDT,1m,69427.38000000,69456.82000000,69383.90000000,69456.82000000,15.25806000,1059016.22682110,2866
2026-03-02T21:45:00+00:00,2026-03-02T21:45:59.999000+00:00,binance,BTCUSDT,1m,69457.18000000,69487.03000000,69447.02000000,69456.66000000,13.34133000,926874.80762920,3094
2026-03-02T21:46:00+00:00,2026-03-02T21:46:59.999000+00:00,binance,BTCUSDT,1m,69456.67000000,69504.98000000,69456.67000000,69504.98000000,18.64595000,1295689.07651600,3337
2026-03-02T21:47:00+00:00,2026-03-02T21:47:59.999000+00:00,binance,BTCUSDT,1m,69504.98000000,69539.77000000,69482.02000000,69501.61000000,10.41459000,723904.85674530,4006
2026-03-02T21:48:00+00:00,2026-03-02T21:48:59.999000+00:00,binance,BTCUSDT,1m,69501.61000000,69501.62000000,69439.31000000,69475.37000000,15.06563000,1046673.83968200,4938
2026-03-02T21:49:00+00:00,2026-03-02T21:49:59.999000+00:00,binance,BTCUSDT,1m,69475.37000000,69475.38000000,69435.26000000,69440.29000000,7.79220000,541106.92079640,2492
2026-03-02T21:50:00+00:00,2026-03-02T21:50:59.999000+00:00,binance,BTCUSDT,1m,69440.29000000,69469.96000000,69440.29000000,69466.69000000,3.79824000,263825.24908660,1678
2026-03-02T21:51:00+00:00,2026-03-02T21:51:59.999000+00:00,binance,BTCUSDT,1m,69466.68000000,69506.94000000,69466.68000000,69480.35000000,5.71933000,397422.14336390,2144
2026-03-02T21:52:00+00:00,2026-03-02T21:52:59.999000+00:00,binance,BTCUSDT,1m,69480.35000000,69480.35000000,69405.89000000,69433.84000000,4.25238000,295290.55310270,3241
2026-03-02T21:53:00+00:00,2026-03-02T21:53:59.999000+00:00,binance,BTCUSDT,1m,69433.84000000,69466.00000000,69417.14000000,69466.00000000,3.49588000,242737.85871320,2075
2026-03-02T21:54:00+00:00,2026-03-02T21:54:59.999000+00:00,binance,BTCUSDT,1m,69465.99000000,69498.68000000,69463.92000000,69470.87000000,3.72007000,258490.09178840,1954
2026-03-02T21:55:00+00:00,2026-03-02T21:55:59.999000+00:00,binance,BTCUSDT,1m,69470.54000000,69500.00000000,69418.10000000,69418.10000000,4.22301000,293404.12558790,3271
2026-03-02T21:56:00+00:00,2026-03-02T21:56:59.999000+00:00,binance,BTCUSDT,1m,69418.10000000,69426.83000000,69385.19000000,69415.28000000,10.02118000,695532.78907940,3275
2026-03-02T21:57:00+00:00,2026-03-02T21:57:59.999000+00:00,binance,BTCUSDT,1m,69415.29000000,69415.29000000,69386.54000000,69408.00000000,2.86594000,198912.59505620,1559
2026-03-02T21:58:00+00:00,2026-03-02T21:58:59.999000+00:00,binance,BTCUSDT,1m,69408.00000000,69423.92000000,69395.59000000,69395.59000000,4.06480000,282156.67859550,1268
2026-03-02T21:59:00+00:00,2026-03-02T21:59:59.999000+00:00,binance,BTCUSDT,1m,69395.58000000,69424.79000000,69395.58000000,69413.82000000,6.57524000,456367.87569380,1499
2026-03-02T22:00:00+00:00,2026-03-02T22:00:59.999000+00:00,binance,BTCUSDT,1m,69413.82000000,69430.25000000,69408.61000000,69408.61000000,2.31173000,160477.53896370,1180
2026-03-02T22:01:00+00:00,2026-03-02T22:01:59.999000+00:00,binance,BTCUSDT,1m,69408.61000000,69451.99000000,69404.46000000,69404.47000000,6.18521000,429408.57207990,2524
2026-03-02T22:02:00+00:00,2026-03-02T22:02:59.999000+00:00,binance,BTCUSDT,1m,69404.47000000,69473.04000000,69404.47000000,69473.03000000,6.33005000,439590.45187840,2498
2026-03-02T22:03:00+00:00,2026-03-02T22:03:59.999000+00:00,binance,BTCUSDT,1m,69473.03000000,69501.62000000,69473.03000000,69474.06000000,7.40487000,514596.28603880,1866
2026-03-02T22:04:00+00:00,2026-03-02T22:04:59.999000+00:00,binance,BTCUSDT,1m,69474.06000000,69474.07000000,69335.06000000,69335.06000000,16.45378000,1141759.48707430,3379
2026-03-02T22:05:00+00:00,2026-03-02T22:05:59.999000+00:00,binance,BTCUSDT,1m,69335.07000000,69414.60000000,69335.07000000,69408.61000000,6.87742000,477202.23401060,2483
2026-03-02T22:06:00+00:00,2026-03-02T22:06:59.999000+00:00,binance,BTCUSDT,1m,69408.60000000,69414.58000000,69380.58000000,69413.13000000,7.07857000,491293.01818000,2145
2026-03-02T22:07:00+00:00,2026-03-02T22:07:59.999000+00:00,binance,BTCUSDT,1m,69413.13000000,69431.12000000,69413.13000000,69418.11000000,5.54501000,384942.33231170,708
2026-03-02T22:08:00+00:00,2026-03-02T22:08:59.999000+00:00,binance,BTCUSDT,1m,69418.11000000,69489.70000000,69418.10000000,69447.97000000,8.17665000,568033.23271140,1948
2026-03-02T22:09:00+00:00,2026-03-02T22:09:59.999000+00:00,binance,BTCUSDT,1m,69447.96000000,69461.18000000,69442.22000000,69451.52000000,10.65167000,739757.58784120,1368
2026-03-02T22:10:00+00:00,2026-03-02T22:10:59.999000+00:00,binance,BTCUSDT,1m,69451.52000000,69465.24000000,69437.74000000,69465.23000000,8.74205000,607158.72209640,965
2026-03-02T22:11:00+00:00,2026-03-02T22:11:59.999000+00:00,binance,BTCUSDT,1m,69465.23000000,69465.23000000,69333.33000000,69333.33000000,26.25826000,1821783.47760470,4801
2026-03-02T22:12:00+00:00,2026-03-02T22:12:59.999000+00:00,binance,BTCUSDT,1m,69333.33000000,69356.55000000,69328.04000000,69331.99000000,28.14390000,1951552.51943530,3168
2026-03-02T22:13:00+00:00,2026-03-02T22:13:59.999000+00:00,binance,BTCUSDT,1m,69331.99000000,69331.99000000,69300.00000000,69305.70000000,25.11396000,1740703.47794600,2648
2026-03-02T22:14:00+00:00,2026-03-02T22:14:59.999000+00:00,binance,BTCUSDT,1m,69305.70000000,69305.70000000,69219.51000000,69241.53000000,35.78405000,2478626.97539310,3722
2026-03-02T22:15:00+00:00,2026-03-02T22:15:59.999000+00:00,binance,BTCUSDT,1m,69241.53000000,69260.00000000,69136.36000000,69180.00000000,148.68919000,10286238.26320250,5115
